id,text,label
42949,결국은 어떻게 착륙하느냐가 문제다.,1
42950,성우가 형편 없고 토이스토리 짝퉁으로 관객을 우롱했다는 점에서 이 영화는 평점을 줄 가치가 없다고 판단.. ★☆☆☆☆,0
42951,가족이란 무엇일까요? 평생을 서로에게 미안해 하는게 가족입니다...,1
42952,말 그대로 '도그'빌의 이야기. 나약함을 무기로 숨겨두고 있는 인간의 추악한 본성을 잘 묘사한 영화.,1
42953,미안하다 미안하지만...,0
42954,너무나도 감동적인 이야기... 말인 소냐도르와 사람인 케일의 멋진 이야기...,1
42955,재미 없는 걸 떠나서 좀 역겹다.,0
42956,제작의 목적이 무엇인가는 헷갈리지만 그 수단 만은 확실하게 각인시켜준다.,0
42957,겁나게 난잡한 영화다.,0
42958,사랑에 관한 많은 오해와 진실들..... 굿!!,1
42959,은근히 재밌을거 같음..,1
42960,지구를 인간으로 부터 빨리 구해주지 그랬어,1
42961,이야기전개도 정말 재미있고 배우들 연기도 하나같이 모두 뛰어난 드라마!!!,1
42962,거창했지만.. 어슬프다..가끔 상황도 이해가 안된다..폼만잡았다,0
42963,이 영화는 정말 꿀잼이다 ㅋㅋㅋ,1
42964,코미디영화보다가 잠잤다...,0
42965,솔직히 1편에 비해 재미는 떨어짐. 감독탓인가? 역시 1편보다 나은 2편은 그 어떤 시리즈도 없다. 다이하드도 1편이 짱이엇다. 2편도 무난.3편이 실패하고 4편으로 회복햇다. 테이큰3으로 회복할듯. 2에서 악당들이 너무 약햇다.,1
42966,와 이런 영화를 이제야 봤다 내가.,1
42967,정말 재미있어요 ^.^,1
42968,너무 지루하다... 나만 이상한가?,0
42969,마지막 헤어지고 난후부터 .. 끝까지 .. 그 마지막 부분이 숨이 막힐정도로 좋다 ㅠㅠㅠㅠ 하.... 헤어지고 자기의 인생을 살고 다시 만날때...,1
42970,쓰레기라고 밖에..,0
42971,별 생각없이 봤는데 진짜 재밌었어요1,1
42972,애니매이션을 많이 보는 편인데 이렇게까지 아닌 애니메이션은 없었다. .,0
42973,재밌었다... 주연배우들이 현재 톱으로 올라섰군...,1
42974,소재가 후지다는 말이 아니다. 그냥 감독의 역량이 부족하다.마치 웃겨보라 했더니 여장하고 우스깡스런 화장하고는웃으라고 협박하는 것 같다.다시 말하지만 절대 소재의 문제가 아니다. 감독의 역량의 문제.,0
42975,"""""""다른걸 다 떠나서 제목이 """"""""새크레이드""""""""가 뭐냐....네이버 영어사전만 찾아봐도 """"""""세이크리드"""""""" 라고 뜰텐데...에휴...""""""",0
42976,따뜻하고 좋은 영화네요. 감동적입니다!,1
42977,60년이 아니라 600년후에도 남을 걸작,1
42978,멋지다. 보는내내 긴장과 스릴..! 꼭 봐야할 영화.,1
42979,좀 더 포장을 해주시지..,0
42980,옴니버스 형식중 마지막 작품은 남자면 한번쯤 꿈꿔봤던 내용이지 않을까?,0
42981,완전 재미있어여요~!!!(하트뿅!!!)완전 강추!(찡긋),1
42982,"투자은행, 연방준비위원회, 보험회사, 신용평가사, 행정부, 의회, 컨설팅펌, 경제학자, 검사, 대통령까지.. 모두가 행복한 세상",1
42983,공포영화가 아닌데? 울준비하고보세요,0
42984,gola가 아니고 goal; 소림축구와 비교해보시길,0
42985,최악이다 진짜 이게 영화야?,0
42986,왜 평점이 이렇지? ㅠㅠ,1
42987,나만 관대한가?,1
42988,솔직히 공포영화 잘보고 좋아하는데 이렇게 끝나고 여운이 길게남아서 멍때리게 한 영화는 처음이었네요 애나벨이 좀 너무 무섭게 생겨버려서..;,1
42989,"어릴때봤을땐충격,지금 다시보니 감동.끈적한 휴먼",1
42990,"미래는 정해져 있지 않아, 스스로 만들어 가는 거야. 좋은 미래를 만들렴.",1
42991,그래도 재미있으면 용서되는 법인데 해도 너무하다.,0
42992,영웅의 부활은 뭐냐 저건 아무리봐도 몰락이지... 뭐 걸작이니 역대급이니 긴장감 몰입도 어쩌고 하는데... 그냥 다 허세 영화 자체가 허세다 그냥 .. 딱히 작품성 그런거 잘모르겠음 굳이 영화로 볼 필요없이 책으로 읽으면 될듯한 내용인데 뭐가 그리 대,0
42993,1점이아까운건 오랜만...ㅋㅋ,0
42994,영화랄 것도 없는...,0
42995,초반부분 개연성이 그닥 없어보임 서로 적대관계가 되는부분만 기억에 남는다,0
42996,웃게도 18세이상 관람가 우연히 빌린거 받아보게된 영화로 최고,1
42997,왜이렇게 평점이 높아 장난하나,0
42998,즈그들끼리 소리지르고 칼빵날리고 진짜 단순영화네.,0
42999,리암니슨은 또 성공하겠네 ㅋㅋ 이 영화로 새로운 멜로 장르를 개척할듯,1
43000,배우 문소리님 불쌍해. 영화의 일부분이 본인 동영상으로 퍼지면 얼마나 황당할까? 부디 경찰은 악성루머 음란물 유포자를 검거해 합당한 처벌 부탁드립니다.,0
43001,이 영화가 평균 7점이나 된다니... 보는 내내 눈이 아까웠다.,0
43002,애니마져 우경화의 냄새가 풀풀난다. 가해자의 피해자코스프레라니~ 우리나라로선 이 영화 수입한것도 수치다. 더군다나 어린이들이 볼 애니메이션이어서 더욱 불편하다. 또 어린애들에게 맞는 내용도 아니다. 심히 불쾌하다.,0
43003,내생애 최고의 영화라고해도 아깝지않음 .. 진짜 해리포터짱!!!!,1
43004,무엇을 말하려고한지 모르겠지만 보는내내 빠져있었던 매력적인 영화,1
43005,차수연 너무 멋져.,1
43006,이거 보느니 옛날에 햇던 큐빅스 보는게 났다 2084? 뭔 치약이름임?,0
43007,이런식이라면 과거의 성공은 다시 오지 않는다,0
43008,유오성이라 10점.. 나머지는 연기가 별로 ㅠㅠ,1
43009,미스터리나 스릴러라는 장르의 재미측면에서 이 영화는 빵점이다.,0
43010,"상영관을 찾기가 힘들었지만, 충분히 찾아서 볼만한 영화다.",1
43011,극장에서 가슴졸이며 봤던 기억이 난다. 개인적으론 39년작보다 더 매력적인 작품.,1
43012,수작은 개뿔.. 지루한 아일랜드 혁명 영화,0
43013,환타지 같이 공감이 전혀 안되는 드라마,0
43014,내용도 알차고 뒤의 결말도 참 마음에 들어요,1
43015,초콜릿 우유 뺏긴 애기가 하는 말 정말 ㅋㅋㅋㅋ귀엽터진다.,1
43016,일본은 영화 진짜 못만든다... 하..,0
43017,첫 날 관객 600명 못 넘겼다더만 뭐... 숫자는 거짓말하지 않네,0
43018,여아국 여왕 김태희처럼이쁘던데 배우이름 뭔가요 진정 이쁘구만 ㅠㅠ,1
43019,완전 재밌어요,1
43020,별이 아까운 영화....쩝....,0
43021,원주율로가는거야?,0
43022,굿바이 쒸레기...,0
43023,"처음부터 끝까지 강렬하고 힘겨워서 숨 쉴 틈이 없다,",1
43024,미친존재감 오신희 고라니같이생겨서 이제그만 인정할때안됨? 바퀴벌레보다 재생력이 긴듯함,0
43025,"학교에서 단체관람, 옛날영화지만 꼴값을 하더만..",0
43026,영화 모티브 때문에 4점 준다. 그이상도 기대하지 마라,0
43027,재미진데 배고파지는영화플린트 진짜귀여우ㅜ,1
43028,"블랙코미디의 진수, 하지만 재미를 바란다면 보지않기를..",1
43029,"난 몇번을 봐도 너무너무 행복하고 즐겁고 눈시울 적시는영화~기분이 안좋을때 보면 업을, 기분이 좋을때 보면 더더욱 업 시켜주는 영화~~",1
43030,이 비디오 테잎은 최악이라기보단 재앙 그 자체다. 차라리 공테잎을 갖겠다.,0
43031,배우들의 열연. 직장내성희롱에 대한 고발. 고작 20여년전의 일,1
43032,심도잇는작품,1
43033,괜찮은 영화였다- 분명 연출은 좀 문제가 많았지만연출자와 감독이 작가한테 미안해야할 작품- 내용은 흦 잡을 곳 없이 좋았다은비언니야가 포스터로 그렇게 찍어 홍보 안했다면 관객도 더 많았겠지- 내용으로 승부봤다면 다시없을 영화,1
43034,어떻게 60년대에 이런 스토리 구성을 생각 할 수 있었을까...,1
43035,한국 최고의 전쟁영화!,1
43036,1박 2일 지금 시즌 재미있으나 유호진피디 그만 좀 나와라!!!!더럽게 생겨서 방송에 나오는거 완젼 지대로 즐기고있어.유호진피디 너는 1박2일에서 절반은 너가 나와.유호진피디 제발 그만 좀 나와. 목소리 출연도 적당히해라.,0
43037,한 번 써먹은 수법에 또 다시 걸리길 바란건가..성의라곤 찾아 볼 수가 없다.,0
43038,그냥 어둡기만 하고 깊이 없는 영화.. 영화는 소통인데 과연 감독은 무엇을전하려고한걸까 ? 그냥 개인의 향기에 빠진것은 아닐까 ? 연기자들의 연기도 별로였다...,0
43039,일본영화 치곤 cg가 매우 뛰어났다. 그리고 왜색이 깊고 도요토미 히데요시를 영웅 미화했다고 그러는데 영화를 보면 알겠지만 토요토미 히데요시가 천하의 OO으로 나오니 왜색이 짙다고는 생각되지 않는다,1
43040,아랍 사람들을 바보로 만들어 버린 영화.,0
43041,아는만큼 즐길수 있는 영화. 풍자가 껄끄럽지 않고 유쾌하게 느껴진다.,1
43042,아이들이 너무 좋아하네요,1
43043,중국애니는 역시 중국애니다,0
43044,야하긴 개뿔 이러지도 저러지도 아무것도 아닌 작품,0
43045,이거 영화 맞아?,0
43046,예고편과 180도 다른 영화.,0
43047,포식자. 아놀드 형의 근육 이 땐 정말 대단했쥬. 재밌어유.,1
43048,제가예전에 겪었던 상황과 99% 똑같네요. 사소한것 하나하나까지.... 진짜 소름돋네요,1
43049,필름만 돌린다고 다 영화가 되는건아니지.근래 최악의영화.,0
43050,"개인적으로는 에밀리 브론떼의 폭풍의 언덕, 유진 오닐의 밤의로의 기로 같은 작품을 떠올리게 하는 김기덕 감독 식 시나리오의 작품. 이번 작품 또한 오래 오래 생각할 부분이 많을 것 같다. 각본도, 연기도 정말 좋다. 긴장을 놓지 못하고 봤다.",1
43051,"영화자체는 솔직히 6~7점 정도인데 소피 마르소 미모때문에 10점 줌ㅋ 인간적으로 저때 소피 마르소는 너무 사랑스럽다, 인형같아",1
43052,헛 공드리작품이라니;; 전혀 공드리꺼같지 않다.. 지루하고 내용도 별로.,0
43053,원작 망치는 쓰레기 영화,0
43054,프렌즈보다 백배는 재미있고 따뜻한 시트콤!!,1
43055,제레마 아이언스나 엠마 톰슨도 아마 아차 싶었을 듯. ^^,0
43056,정말 끝날떄 엄마도 못만나고 진짜 슬픈 영화입니다,1
43057,더이상 열받게 하지마라,0
43058,"표지만왜그리뜸을들이나요. 내용은유익하고좋은데 감동도없고, 재미도없고 왜그리질질끄는지모르겠네요!",0
43059,멈출 수 없는 시리즈..ㅠㅠ,1
43060,미지의 세계와 존재에 대한 막연한 두려움을 현실감 넘치도록 극대화시키며 SF의 새로운 영역을 개척,1
43061,재미있겠네요.....ㅎㅎ,1
43062,감동적이었습니다..,1
43063,비디오가게 가면 항상있던영화,0
43064,불현듯 다시 생각나는 영화... 이 영화보고 곽지민님 너무 좋아졌어요..봉태규씨 야한영화선별로 안좋아했는데 .. 이번에는 이유있고 느낌있고 색깔있는 역 아주 훌륭하더라구요 대사도 하나하나완전살리시고.. 친구역두 얼마전나오시던데..훌륭한 걸작,1
43065,OO이 삽질하는 영화. 이 영화의 모든 것을 표현하는 문장이다.,0
43066,가족들도 짜증나고 여러모로 말도 안되는 영화,0
43067,시간이 아까운 영화 . ..,0
43068,진짜 명작이라고 생각합니다,1
43069,"상당히 지루하고 밋밋한, 사실상 베니스 홍보영화.",0
43070,미안하지만...진짜...주기 싫다...,0
43071,재밌게봤음.,1
43072,아 처음으로 본 채플린 영화 역시 최고.,1
43073,보는 내내 손에 땀이나고 심장이 터질것만 같았어...,1
43074,최고중의 최고. 너무나 신난다.인디애나 존스 못지 않다,1
43075,나만 보는게 아니였엌ㅋㅋㅋ,0
43076,괜찮던데... 제주도의풍경과아름다움 최고,1
43077,다시 보고 싶다.,1
43078,"낚시바늘 장면이 불편해서 다시 보기가 꺼려지지만,,,가끔씩 생각나는 몽환적인 스크린,,,그리고 안개,,,섬왜이리 낯설지가 않을까 해서 찾아봤더니,,,예전에 실제로 낚시를 했던곳,,오~마이갓!!",1
43079,스티븐킹의 묘미를 잘 살린 멋진영화.,1
43080,너무 깊이있는 내용이라 지루해지기 쉬운데 끊어지지않고 이어지듯 끝까지 몰입해서 보았습니다배우들의연기도 너무 훌륭하고 밤에꾸는 꿈과 이상이라는 꿈을 적절히 섞어 좋은 메세지도 많이 전달한영화라고생각합니다,1
43081,유민나와서 좋아,1
43082,아....심하던데?,0
43083,와... 제가 처음으로 평점쓰는 영화. 어떤 영화를 봐도 평점 쓴적이 한번도 없는데.. 평점을 쓰고싶게 만드는 그런 영화네요. 제 처음이자 마지막 리뷰가 될것 같습니다. 그런 의미에선 10점도 아깝지 않네요.,0
43084,더빙때문에 몰입도 제로...,0
43085,소설 보고 기대했는데 긴장감도 없고 캐릭터를 너무 바꿔놨음,0
43086,카메라의 떨림. 거북스럽다. 머리를 아프게 한다.,0
43087,에로배우들도 이거보단 연기 잘한다,0
43088,소매치기소재는 특이했지만 연기 몰입이안됨 뻔한스토리와 연출도 별로 유치하다 6.5점이면됨,0
43089,내평점너무나 훌룡한류의 영화는 아닙니다.하지만 많은 사람들이 믿고 있는 운명이라는 감정.나의 사랑이 과연 운명일까?부터 시작해서.흔들리는 감정선을 생각해보며 여러가지 질문과 답을 해볼 수 있는 영화였습니다.이정도면 훌륭하지 않나요?,1
43090,노잼. 프랑스 경찰이 얼마나 굼뜬지 보여주는 영화. 그게 다. 끝.,0
43091,이제는 나오지 않을 스플래터 무비 최고의 걸작!,1
43092,애꿎은 사람 죽여놓고 참 어이없다..ㅡ.ㅡ 눈알에 젖 박아서 사람도 못알아보니 자식세끼도 OOO 만들지..,0
43093,정말 긴장감 최고네요 재밌게잘봤습니다,1
43094,마지막 회가 정말 아쉽긴 하지만 우리나라에서 손에 꼽을 만한 명품 사극이다. 그러니 제발 뿌나ost 좀 발매해주세요,1
43095,복수극은 어느정도 현실성이 있어야 통쾌한데 이건 현실성은 개뿔. 여주가 더 잔인하다. 스토리도 별로고 억지복수다. 2편이 백만배 낫다,0
43096,모처럼만에 보는 재미있고 사람 냄새 나는 영화 . 비록 이런 류의 영화가 많다 해도 좋네요. .,1
43097,"기자 평론가들의 평점을 보며, 이들이 얼마나 중국에 대한 이해와 정보가 부족한지 느끼게 된다. 중국 대도시에서 흔히 일어날 법한 정말이지 현실적인 배경과 장소, 그리고 인물들....처음에 이 영화를 봤을 때 저 여배우가 이리도 크게 될지 정말 예상못함",1
43098,"에스(dodl****) 이게 제일 재밌다면 매트릭스나 다이하드, 미션임파서블은 뭐가됨? 그래도 재밌지 이영화.",1
43099,이런 묶음 스타일의 영화는 좋아하는데 이 영화는 좀 약하다.. 약해..,0
43100,배비장전을 독특하게 각색한 의외로 재미있게 본 영화. 배우들의 연기력과 사극톤이 부족한 면이 아쉽지만 격려의 뜻에서 10점!,1
43101,개연성없는 시나리오에 두 주인공에 발연기...이 두분은 연기가 늘지를 않네 ㅋㅋ,0
43102,이렇게 답답한내용의.영화는 제취향이 아닌거 같네요,0
43103,생각보다 평점이 낮네..,1
43104,엄청 웃으며봤던기억나요! 귀엽고재밌음,1
43105,"야, 진짜로 이 커플 가지고 이거 밖에 못 하냐?",0
43106,재미 끝내주는구만 CG발전도 대단하고 뭔 1점짜리가 알바생들 엄청 몰려왔네 ㅋㅋㅋㅋ,1
43107,허세만 있는 영화. 질질 끄는 건 없네,0
43108,노래 완전 좋다 ㅋㅋㅋㅋ 지렁이도 밟으면 꿈틀인가요 ㅎㅎ,1
43109,"화려한 배우들 모아놓고 액션도 좋고 스토리도 좋앗고 눈이 즐거웟다,,한국판 오션스일레븐?",1
43110,진짜 진짜 잼없다...,0
43111,씁쓸한 바람 한줄기가 심장을 파고든다,1
43112,주님은 어디계시나이까,1
43113,이딴 걸 영화라고 1점도 아깝다,0
43114,오랜만에 가족을 돌아보네요... ^^,1
43115,음향 너무 하십니다. 왠만하면 끝까지보는데 중간까지 보다 포기합니다.,0
43116,애니마니아인데 드래곤볼자체를처음봤는데 이제서야 왜보는지알겠어요..남자들만보는것이라생각했는데 보니 상당히재미있네요..추천..,1
43117,최악의 이단 카톨릭,0
43118,마이클 키튼의 코믹한 1인4역이 영화를 빛낸다!,1
43119,최악의 졸작. 차라리 아침드라마가 낫다. 주제가 도데체 먼지? 킬링타임용이 아니라 웨이스팅 타임용. 차라리 최악평점의 워킹걸은 눈요기라도 있던데.감독 이름 외워뒀다가 혹시라도 차기작 나오면 절대로 안봐야지.,0
43120,벌써 30번째 보는중.. 아 너무 재밌어,1
43121,음악이 너무 좋았어요~ 그대오네요~!! 지금도 컬러링임*^^*,1
43122,귀신들의 비쥬얼이 무척 신선하다. 유리문이 내려와 반으로 갈라져 죽는 모습은 왠지 몇번을 돌려보게 된다.,1
43123,다 이야기하기에는 입아프고... 서우 연기.. 와우 그 일관성있는 연기란.. 짱임니댜! 푸른거탑의 연기자들은 경력도 얼마안되지만 살아있는 연기를 보이는데.. 왠지 거울보고 눈싸움해도 이길듯하네요 일관성있는연기 멋지지 말입니댜!!,0
43124,평점이 왜이럼 참 고운 영화라고 생각하는데,1
43125,소설봐라.. 영화는 마크 포스터 작품이라는 게 밎어지지 않을 정도로 3류 수준,0
43126,잼이 있었음,1
43127,지루한 삼류영화,0
43128,"2014년 걸작 한국드라마.간만에 눈과마음이 호강하네요.고생하셨고 수고하셨습니다.연기자,스텝진 여러분들~~",1
43129,슬프면서 해피엔딩 재미있게 봤어요^^,1
43130,ㅋㅋㅋㅋㅋㅋ 훑어보니까 무슨 SM에 CG에 말도안되는 막판감동 ㅋㅋㅋㅋ,0
43131,이 영화에 평가가 필요합니까?,1
43132,짝퉁김현중이네쓰레기영화진짜재미없네,0
43133,구럼비...꿈떡 마쇼,0
43134,소름이 끼친다.. 집에서 혼자 보고 박수침ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
43135,그래도 괜히 어설프게 흉내내서 큰코다치는 것보단 낫잖아요? 너무들 하시다 ㅎ,1
43136,살짝긴장감이있었지만..재미없었다....이건아니잖아..마지막멍미 ㄱ-평점이넘높다,0
43137,짱이보영언니연기진짜잘해요,1
43138,정말 잼잌ㅅ능 영화였어요...애가 좋아해요,1
43139,내가 한국인이라서 그런가? 감동적이다.,1
43140,킬링 타임 용 딱 그 수준.,0
43141,CG에 눈이 흐려진10대20대는 이 영화를 논하지 마라 내인생 최고의 영화중 하나입니다,1
43142,어렸을때 완전 재미있게 봤던 영화.. 어디서 다시 구할수 없나..?ㅜㅜ,1
43143,별 하나 주는 인간은 대체 머야! 아싸! 3등,1
43144,이건 다시봐도명작인거같네,1
43145,"섬세한 음악, 섬세한 감성",1
43146,이게영화평점이냐?ㅋㅋ,0
43147,만점은 못 주겠다,0
43148,시작은 창대했으나 끝은 미미하리라.,0
43149,피해갈 수 없는 운명.. 민영화가 국가경제를 구한다는 '믿음'은 이미 한국사회에 박혀있다. 민영화를 막을 수 있을 것이라고? 불가능하다. '민영화반대시위 = 좌빨공산시위'라는 패러다임이 이미 구축되어있다. 민영화를 거스르는 것은 자본주의를,1
43150,솔직히 지루...재미없음 애들만귀여움,0
43151,내용도 없고..야하지도 않고..갑자기 왠 케찹 좀비???,0
43152,암살...무거운 우리 역사를 솔직하게 표현하고자 한 감독의 의도가 좋았고 배우들의 연기에 찬사를 보낸다!!!,1
43153,빨리 파이이야기 영화 가지고 나와주세요!!,1
43154,차라리 파워레인저가 나을 뻔했지ㅋㅋ,0
43155,금발이너무해에서의 청순햇던 위더스푼이 벌써 이리늙다니ㅜㅜ,1
43156,허영심 잣까,1
43157,기대하고 봤는데 지루하고 보면서 전혀 웃지 않았다 실망스럽다..,0
43158,미치겠다..왜 이런 스토리로 만들었지 ㅡ.ㅡ한국영화 수준 하향에 기여할 듯...박해진이 중국에서 인기라던데 박해진 팬용으로 만든 영화임? ㅡ.ㅡ,0
43159,워스트 오브 워스트 작가 감독 배우 다 따로 놀아,0
43160,하숙집 아줌마와 그 아줌마딸의 연인인 하숙생이 사궈서 아기를 갖는...불쾌한영화,0
43161,이 영화 감독이 12명 이면 무서워야 하는거 아님? 전 별로 이영화 ㅡㅡ,0
43162,기독교 들때매 7점이 된 영화. 영화자체는 10점 만점짜리 영화! 믿음이면 장땡이냐? 외계인은 존재 한다,1
43163,마지막에 슈타이너의 웃음이 이영화의 모든것을 보여준다,1
43164,개연성이부족해서 이해하는건둘째치고 보는내내 혼란스러웠고...원인과결과가 너무 불투명한 애니엿어요 그래서 이입하기 힘들엇고요 의도랑 신선한 아이디어는좋았지만 너무 대책없이 뜨꿈없는 전개땜에 많이아쉽네요,0
43165,이 영화를 편향적이라고 말하는 사람들이 오히려 편향적인 사람들이다.,1
43166,계속 보게되네요 이정도면 십점,1
43167,최근 냉각되어가는 한일 관계에서 해법을 보여주는 듯한 영화.과거 한일관계속에서의 한 인물의 발자취가미래의 한일 관계의 청사진이 될수도 있다는 사실.어차피 사람사는건 다 똑같으니까.이영화 덕분에 주말내내 가슴절절하고 깊게 생각해볼수 있었음.,1
43168,부모님들좋아하심 굿ㅋㅋㅋ,1
43169,대한민국 감독은 이영화를 목표로 삼고 분발해라,1
43170,장난감도 살아 숨쉰다는 발칙한 상상력. 정말 깜찍하다.,1
43171,김광규가 이 영화를 좋아합니다,0
43172,진짜 현기증나네 아오...,0
43173,정말 후반까지 이해 된다하면서도 지루하다가 추리하는 느낌으로 봤는데 맨 마지막 부분에서 뒷통수를 맞은 느낌이랄까... 정말 결말 부분 보고 이 영화를 봤던걸 후회하지 않았습니다.,1
43174,1점을주면 평점이없어지네,0
43175,1탄이 명작이라는 생각이 들게한다.,0
43176,이건 뭐지...바이올린연주 소리는 참 듣기 좋은데 영화 보면서 내 입에서는 이런 쓰레기들 이말만 나오더라 정말 이건 사랑과 전쟁이야ㅎ 예술가의 삶을 말하는 영화라기보단...참 욕나오는 영화 보면 짜증 나는 영화 저 평점이 나온다는게 이해 할수가 없다ㅎ,0
43177,진짜 재밌는데..평이 안좋네요 ㅠ 뭐 저 하나라도 즐겁고 재미있게 보면되는거죠 ㅎㅎ,1
43178,비틀즈라는 이름과 존레논이라는 타이틀보단 노웨어보이로서 와닿은 영화,1
43179,분위기는 특이하나 개연성 부족에 소름만 돋다가 끝난다.,1
43180,"참 다들 부지런하시기도 하다.내생에는 나도 이렇게 부지런해봤으면,좋겠다.정말이야.",0
43181,무통각증이 아니라 무감각증을 의심해봐야 한다,0
43182,햄버걸 포함한 모든 정크푸드는 흡연만큼 건강에 악영향을 끼친다는 경고를 보여준다,1
43183,배트맨(팀 버튼)과 다크나이트(크리스토퍼 놀란)의 우열이라는건.. 결국은 개인의 취향문제라고 봅니다.. 그러나..과연 팀 버튼의 배트맨 없이 히어로 물이 헐리우드의 주류가 될수 있었을지? 그리고 놀란이 다크나이트를 만들수 있었을지는 의문입니다.,1
43184,우와 영화 알바가 실재하는구나 이딴 영화가 7점이라니1,0
43185,여고생들이 죄다 이러나?,0
43186,재밌었어요재미있어요,1
43187,스파이크리는 미국에서 태어난 흑인중 가장 위대하다,1
43188,왠지 1.4 만들고 싶다...ㅋㅋ,0
43189,색다른 코난 시리즈 인 듯 ~~~♥,1
43190,너무나 멋진 폴...이젠 과거의 작품으로만 볼수있네요..폴! 당신은 내마음속애서 영원할 겁니다...,1
43191,어우~~ 노땅 뮬란인가 ㅋㅋ 멜로도 액션도 이도저도아닌,0
43192,배우들 보고 본영화인데 만족합니다,1
43193,재밌어요. 배우들이 정말 멋지네요.,1
43194,와진짜두시간동안 소름이,1
43195,완전한 저예산 영화인가...3류 드라마 보는줄 알았네...,0
43196,그래 쿨해서 좋네 .. 군대간 남친 못기다리고 다른 남자랑 결혼. 그래 일어 날수있는일이지. 그럼 자신이 선택한것을 따라갔으면 포기한것에 미련은 버려야지.. 머어쩌자는거야.이여자.. 결국 남편잃은 유부녀가 총각과 결혼한다는 거네.. 이상한여자도있다.,0
43197,뭔가 부조화가 느껴진다,0
43198,잘 모를때가 더 잘 보입니다. 모르고 들어가야한다지요. 지금 이순간에도...홍상수감독의 철학 이번에도 대만족입니다.,1
43199,여자배우가아깝다..남자배우랑도 넘안어울려~!!,0
43200,"내용 0점, 구성 0점, 액션 0점, 연기 0점, 최악이다.........바티스타 지못미...",0
43201,셋이 힘을 합쳐도 모자를 판에타협없이 상황을 개판으로 만드는 캐릭터들.칼을두고 주먹으로 싸우며 거지같은 대사 전달력과허점 투성이 전개,0
43202,"엄마 찿아 3만리..,,",0
43203,도대체 평론가는 왜이렇게 음모론이강한성향의 선동영화에는 평균이상의 점수를 주고 팩트를기반으로한 연평해전은 그토록혹평을? 정말 우리나라평론가는 북대변인들밖에없는건가,0
43204,뉴욕 간뒤로는 개막장 여친소 보는줄 알았음 ㄷㄷㄷ,0
43205,감성적이고 좋았다.,1
43206,해맑고 밝다 원영의랑 케미 정말 좋았는데 .. 좋다 정말,1
43207,재미있게 봤음요~ 추천!!!,1
43208,한 나라가 다른 나라를 폭압하는 것은 20세기와 함께 끝나야 했다.,1
43209,영화로만 좋다//예수는 믿지만 기독교는 소름끼치도록 역겹다,1
43210,캥거루빼곤 너무너무 흔한 스토리와 구성.. 에스텔라워렌은 이쁨,0
43211,파.....판다가 악당이라니!,0
43212,이 감독 나는 전설이다 연출했네 ㅋ,1
43213,블랙스완을뛰어넘는다고?너나와,0
43214,이런걸 유작으로 남기진말지,0
43215,어디선가 본 듯한 플롯인데..,0
43216,잼써~ 정말정말 최고닷!!,1
43217,결말은 나름 비극이지만 다시 태어난다면 정말 저런 예술작품같은 사랑을 해보고 싶다. 나한텐 정말 두고두고 볼 소중한 영화다.,1
43218,아 아름답다,1
43219,시간 아까운영화 짜증나서 보다 말음한국영화는 돈주고 보지말아야한다,0
43220,10점은 무슨 언플이냨ㅋㅋㅋ 정말간만에 댓글단다,0
43221,이 영화 정말 재미있어용~~!!!!,1
43222,여러부류의사랑이야기 ... 풍경이너무예쁘다,1
43223,우와 진짜 재미없다.,0
43224,너무 재미있다 추천,1
43225,미국 영화답다,0
43226,시청률이 낮은 이유를 모르겠습니다. 정말 최고의 드라마 입니다. 이제 10시되면 무얼하나~~~,1
43227,이거 영화로 나왔으면 대박이었을건데,1
43228,재미로보는거지경차그런거나와서설명하고그럼재미없잖아요,1
43229,"쓸데없는 장면으로 시간끌다가 급하게 끝내는 감독의 후달리는 역량인지 원래 스토리가 쓰레긴지, 교도소씬과 여주의섹시함말곤 딱히 볼만한게없네",0
43230,아 너무재밌다 감동이다,1
43231,전교조 빨갱이들이 이 땅에서 사라지는 날이 진정한 해방일이다.,0
43232,진짜 전 시리얼코드로 마나피 받으려고 온건데 아무리 말해도 안 주더라고요.이럴 거면 시리얼코드 없다고 적든가,0
43233,감동적!! 가끔씩 음악을 들었을 애 아들의 반응으로 피식 웃음이 나오는 영화였어요.,1
43234,홍경인 그나마 낫군,0
43235,훈훈하게잘봣다... 인생의 현실이이ㅑ기?,1
43236,이 영화가 재미있는자 날 욕해라. 그리고 돌을 던져라,0
43237,심각하다.,0
43238,사극은 연기력이 출중한 배우를 주연으로 써야 하는거 아닌가?,0
43239,정말 한심한 드라마다. 회장손녀의 연기는 발바닥이다. 그냥 병원에 누워있지.. 왜 일어나 그런 어설픈 연기를 하는지~ 강이경도 눈알만 위아래로만 굴리는 저질연기에 실망.. 보고 있으면 3류 코메디를 보는거같다. 스토리도 지저분하다. 짜증~,0
43240,진지하니까 더 웃길수밖에 ...,0
43241,역시 여전히 진짜 명작이다.뭔가 심장을 울리는 감동!!!,1
43242,지상최강의 크리스마스 영화!!!,1
43243,생각 없이 액션을 좋아한다면 굿 ㅋㅋㅋㅋ,1
43244,위대한 영화,1
43245,초반만좋았음.그후엔 감독이 손을 놔버린듯한 허무한 전개.,0
43246,최고최고최고~~~~,1
43247,역대 최악의 영화. 1점이 최하라서 1점 주는데 사실 1점도 아깝다.,0
43248,"소재는 신선한데, 이건 뭐.",0
